name,type,model,color,sku,simples_skus,Body Type,Color Description,description,neck,fingerboard,scale_length,body_material,pickups,bridge,tuning_machines,Options,msrp,visibility,country_of_manufacture,_attribute_set,configurable_attributes,_product_websites,custom_design,enable_googlecheckout,msrp_display_actual_price_type,msrp_enabled,options_container,price,short_description,status,tax_class_id,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided
Rimini Twin Double Neck,simple,RMGDB,HSB,RMGDB-HSB,,Semi-Hollow,Herritage Sunburst,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson WMH Mini Humbuckers,Tune-o-matic w/Italia Trapeze & Tune-o-matic w/Italia 12s Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini Twin Double Neck,simple,RMGDB,CSB,RMGDB-CSB,,Semi-Hollow,Cheery Sunburst,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson WMH Mini Humbuckers,Tune-o-matic w/Italia Trapeze & Tune-o-matic w/Italia 12s Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini Twin Double Neck,simple,RMGDB,WHP,RMGDB-WHP,,Semi-Hollow,White Pearloid,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson WMH Mini Humbuckers,Tune-o-matic w/Italia Trapeze & Tune-o-matic w/Italia 12s Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini Twin Double Neck,simple,RMGDB,GRP,RMGDB-GRP,,Semi-Hollow,Grey Pearloid,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson WMH Mini Humbuckers,Tune-o-matic w/Italia Trapeze & Tune-o-matic w/Italia 12s Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini Twin Double Neck,simple,RMGDB,RDP,RMGDB-RDP,,Semi-Hollow,Red Pearloid,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson WMH Mini Humbuckers,Tune-o-matic w/Italia Trapeze & Tune-o-matic w/Italia 12s Trapeze,Italia Machines,Pearloid Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Rimini Twin Double Neck,configurable,,,RMGDB,"RMGDB-RDP,RMGDB-GRP,RMGDB-WHP,RMGDB-CSB,RMGDB-HSB,RMGDB-2TS,RMGDB-BK,RMGDB-IRD,RMGDB-IBL",Semi-Hollow,,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Chambered Agathis Tonewood w/Ash Back,Wilkinson WMH Mini Humbuckers,Tune-o-matic w/Italia Trapeze & Tune-o-matic w/Italia 12s Trapeze,Italia Machines,Pearloid Top,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The Rimini Double Neck is not only aesthetically a showstopper, but a diverse tone-making machine. Combining the rich and unique sound of the 12, but having the 6 string just inches away make it perfect for those complex transitions. Choose from Pearl fronts, beautiful natural wood backs and necks — all with matching headstocks. These instruments sound as good as they look and deliver that classic ‘British guitar band’ sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Torino 15th Anniv.,simple,TRG15,WHP,TRG15-WHP,,Hollow,White Pearloid,"Completely encased in White Pearloid, the Torino 15th Anniversary model is for the player that wants the perfect sounding Rockabilly or Jazz guitar, without sacrificing modern, show-stopping aesthetics. This new beautiful Torino has profound tone from its full hollow body construction and has endless, pure  sustain from brass fretted fingerboard. Great looks and unbelievable sound. ",Set Neck w/Hardrock Maple,22 Brass Fret Rosewood,25.5in. / 635mm,Maple Full-Hollow Body w/White Pearloid,Italia Premier IPVb + IPVn,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Completely encased in White Pearloid, the Torino 15th Anniversary model is for the player that wants the perfect sounding Rockabilly or Jazz guitar, without sacrificing modern, show-stopping aesthetics. This new beautiful Torino has profound tone from its full hollow body construction and has endless, pure  sustain from brass fretted fingerboard. Great looks and unbelievable sound. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Torino  ,simple,TRG,TOR,TRG-TOR,,Semi-Hollow,Transparent Orange,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Maple Semi-Hollow Body,Wilkinson WVC,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Torino  ,simple,TRG,TBL,TRG-TBL,,Semi-Hollow,Transparent Blue,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Maple Semi-Hollow Body,Wilkinson WVC,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Torino  ,simple,TRG,BK,TRG-BK,,Semi-Hollow,Black,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Maple Semi-Hollow Body,Wilkinson WVC,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Torino  ,configurable,,,TRG,"TRG-BK,TRG-TBL,TRG-TOR",Semi-Hollow,,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",Set Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 635mm,Maple Semi-Hollow Body,Wilkinson WVC,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Rockabilly, swing, jazz, blues, rock; you name it. The ITALIA Torino was born to play. Big-bodied with a ‘slim-line’ profile, loaded with Wilkinson WHHB Humbuckers, the Torino both looks and sounds the part. The Torino combines the warmth of a big hollow body with rich Humbucker pickups with a natural brightness from its maple body, back and sides to provide a rich range of tonal variation. ",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Modulo Standard,simple,MDGS,3TS,MDGS-3TS,,Solid Body,3 Tone Sunburst,,Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Agathis Tonewood,Wilkinson W90 + Wilkinson WVS,Wilkinson VS50K-2,Italia Locking Tuner,Pearloid Back w/Sparkle Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Modulo Standard,simple,MDGS,MBG,MDGS-MBG,,Solid Body,Metallic Burgundy,,Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Agathis Tonewood,Wilkinson W90 + Wilkinson WVS,Wilkinson VS50K-2,Italia Locking Tuner,Pearloid Back w/Sparkle Top,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Modulo Standard,configurable,,,MDGS,"MDGS-MBG,MDGS-3TS",Solid Body,,,Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Agathis Tonewood,Wilkinson W90 + Wilkinson WVS,Wilkinson VS50K-2,Italia Locking Tuner,Pearloid Back w/Sparkle Top,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 6,simple,IMG6,IBL,IMG6-IBL,,Semi-Hollow,Italia Blue,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Korina,Italia Duplex 3-3 Singles,Wilkinson WVP,Italia Locking Tuner,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 6,simple,IMG6,IRD,IMG6-IRD,,Semi-Hollow,Italia Red,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Korina,Italia Duplex 3-3 Singles,Wilkinson WVP,Italia Locking Tuner,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 6,simple,IMG6,IGR,IMG6-IGR,,Semi-Hollow,Italia Green,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Korina,Italia Duplex 3-3 Singles,Wilkinson WVP,Italia Locking Tuner,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 6,simple,IMG6,ICR,IMG6-ICR,,Semi-Hollow,Italia Cream,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Korina,Italia Duplex 3-3 Singles,Wilkinson WVP,Italia Locking Tuner,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 6,simple,IMG6,BK,IMG6-BK,,Semi-Hollow,Black,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Korina,Italia Duplex 3-3 Singles,Wilkinson WVP,Italia Locking Tuner,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Imola 6,configurable,,,IMG6,"IMG6-BK,IMG6-ICR,IMG6-IGR,IMG6-IRD,IMG6-IBL",Semi-Hollow,,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",Bolt-on Neck w/Hardrock Maple,22fret Rosewood,25.5in. / 648mm,Korina,Italia Duplex 3-3 Singles,Wilkinson WVP,Italia Locking Tuner,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"There have been many attempts to create an instruments with a near-infinite range of sounds. The problem has always been a confusing array of switches and knobs, making it impossible to easily remember your favorite settings. The Imola’s unique ’25-way’ switching system provides an amazing spectrum of tonal variety. And when you need to get back to that bridge pickup for the all-important solo it’s as easy as slamming both switches back in the rear position. That combined with a funky body-shape, silky-smooth neck, acoustic chambers, a left-handed peg-head and an swoopy pickguard, and you have a truly unique looking and sounding instrument.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Fiorano Standard,simple,FRGS,VVB,FRGS-VVB,,Semi-Hollow,Vintage Violin Burst,The Fiorano Standard features a full hollow-chambered construction that provides a full rich tone and great sustain. You simply won't believe how good two dog-ear magnetic pickups integrated into a full hollow body construction can sound. The vintage dog-ear pickup design is the perfect compliment to the unique body construction providing versatile natural sounds. Together with the super-fast neck makes the Fiorano a perfect choice for playing any musical style.,Set Neck w/Hardrock Maple,22frets Rosewood,25.5in. / 635mm,Mahogany full chambered w/Spruce Top,Wilkinson W90 Dogear,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,The Fiorano Standard features a full hollow-chambered construction that provides a full rich tone and great sustain. You simply won't believe how good two dog-ear magnetic pickups integrated into a full hollow body construction can sound. The vintage dog-ear pickup design is the perfect compliment to the unique body construction providing versatile natural sounds. Together with the super-fast neck makes the Fiorano a perfect choice for playing any musical style.,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Fiorano Standard,simple,FRGS,VGB,FRGS-VGB,,Semi-Hollow,Vintage Burgundy Burst,The Fiorano Standard features a full hollow-chambered construction that provides a full rich tone and great sustain. You simply won't believe how good two dog-ear magnetic pickups integrated into a full hollow body construction can sound. The vintage dog-ear pickup design is the perfect compliment to the unique body construction providing versatile natural sounds. Together with the super-fast neck makes the Fiorano a perfect choice for playing any musical style.,Set Neck w/Hardrock Maple,22frets Rosewood,25.5in. / 635mm,Mahogany full chambered w/Spruce Top,Wilkinson W90 Dogear,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,The Fiorano Standard features a full hollow-chambered construction that provides a full rich tone and great sustain. You simply won't believe how good two dog-ear magnetic pickups integrated into a full hollow body construction can sound. The vintage dog-ear pickup design is the perfect compliment to the unique body construction providing versatile natural sounds. Together with the super-fast neck makes the Fiorano a perfect choice for playing any musical style.,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Fiorano Standard,configurable,,,FRGS,"FRGS-VGB,FRGS-VVB",Semi-Hollow,,The Fiorano Standard features a full hollow-chambered construction that provides a full rich tone and great sustain. You simply won't believe how good two dog-ear magnetic pickups integrated into a full hollow body construction can sound. The vintage dog-ear pickup design is the perfect compliment to the unique body construction providing versatile natural sounds. Together with the super-fast neck makes the Fiorano a perfect choice for playing any musical style.,Set Neck w/Hardrock Maple,22frets Rosewood,25.5in. / 635mm,Mahogany full chambered w/Spruce Top,Wilkinson W90 Dogear,Tune-o-matic w/Italia Trapeze,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,The Fiorano Standard features a full hollow-chambered construction that provides a full rich tone and great sustain. You simply won't believe how good two dog-ear magnetic pickups integrated into a full hollow body construction can sound. The vintage dog-ear pickup design is the perfect compliment to the unique body construction providing versatile natural sounds. Together with the super-fast neck makes the Fiorano a perfect choice for playing any musical style.,1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Muira,simple,MUG,MRD,MUG-MRD,,Hollow,Metallic Red,"The beautifully designed Muira features a maple hollow body construction and custom made ‘cigar’ style acoustic bridge pickup, combined with two Neodymium pickups result in spectacular acoustic tone.",Set Neck w/Pearloid wrapped Hardrock Maple,22frets Rosewood,25.5in. / 635mm,Maple Full-Hollow Body w/Gold Pearloid,Italia NDs,Acoustic Piezo Bridge,Italia Machines,,1001,4,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"The beautifully designed Muira features a maple hollow body construction and custom made ‘cigar’ style acoustic bridge pickup, combined with two Neodymium pickups result in spectacular acoustic tone.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Classic Bass,simple,MRB,BLSP,MRB-BLSP,,Solid Body,Blue Sparkle,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Wilkinson Bass Humbuckers,Combination,Italia Machines,Pearloid Back,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Classic Bass,simple,MRB,RDSP,MRB-RDSP,,Solid Body,Red Sparkle,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Wilkinson Bass Humbuckers,Combination,Italia Machines,Pearloid Back,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
Maranello Classic Bass,simple,MRB,GDSP,MRB-GDSP,,Solid Body,Gold Sparkle,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",Bolt on Neck w/Hardrock Maple,22fret Rosewood,34in /864mm,Agathis Tonewood,Wilkinson Bass Humbuckers,Combination,Italia Machines,Pearloid Back,1001,1,KR,Default,color,base,shopper/default,1,Use config,Use config,container1,901.01,"Maranello basses boast a unique tonal spectrum from the strategically positioned pickups and unique string-to-body coupling from the massive bridge assembly. Features include ITALIA’s unique floating control plate, stop tail piece and bridge combination, and two Wilkinson Bass Humbuckers.",1,2,,1,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,0
